Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_1.0.0,pytorch_lightning/callbacks/progress.py,381,177,191,10,58,33,61,68,94,372.9821786662728,5.258620689655173,3009.0958561835737,167.17199201019855,572.221507077532,58,53.05494673072199
lightning_1.0.0,pytorch_lightning/callbacks/lr_monitor.py,159,70,74,10,32,22,42,42,64,193.21928094887363,6.5625,2264.7733175670796,125.82073986483776,345.1083150578407,30,66.78220323890496
lightning_1.0.0,pytorch_lightning/callbacks/__init__.py,32,8,17,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/callbacks/base.py,168,109,72,0,0,0,0,0,0,0,0,0,0.0,0,36,100.0
lightning_1.0.0,pytorch_lightning/callbacks/gpu_stats_monitor.py,201,84,105,6,16,10,18,22,28,79.50977500432694,3.375,421.4162879612246,23.412015997845813,124.86408532184433,29,68.54156193628918
lightning_1.0.0,pytorch_lightning/trainer/logging.py,199,112,107,7,18,14,28,25,42,94.71013448036484,5.444444444444445,1061.8951153951537,58.994173077508535,195.04195997053841,39,63.207146966861444
lightning_1.0.0,pytorch_lightning/trainer/states.py,60,27,25,3,6,4,7,9,11,20.264662506490406,1.75,61.021056277764515,3.3900586820980285,34.86917501586544,1,84.57962431003929
lightning_1.0.0,pytorch_lightning/trainer/model_hooks.py,36,17,16,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,5,92.10992073626446
lightning_1.0.0,pytorch_lightning/trainer/data_loading.py,355,219,232,13,79,57,111,92,168,546.1043954418253,9.132911392405063,10009.291035665603,556.0717242036446,1095.9584086175782,81,42.431755871630884
lightning_1.0.0,pytorch_lightning/trainer/configuration_validator.py,90,35,47,3,10,9,12,13,21,37.974168451037094,1.8,139.87662134573327,7.770923408096293,77.70923408096293,14,80.39015180133505
lightning_1.0.0,pytorch_lightning/trainer/supporters.py,176,107,98,11,31,18,35,42,53,191.63383342700342,6.209677419354839,1774.6812421258167,98.59340234032315,285.79282340727434,38,61.888797889747906
